zone_id,timestamp,population,is_mnc_zone,transformer_capacity,temperature_c,humidity_pct,solar_irradiance_wm2,wind_speed_kmh,is_weekend,is_holiday,load_kwh
Sector_B_Commercial,2025-05-13 09:00:00,12000,1,3500,30.55,60.05,527.41,3.89,0,0,2142.76
Sector_B_Commercial,2025-05-13 10:00:00,12000,1,3500,34.76,54.72,619.55,2.13,0,0,2676.2
Sector_B_Commercial,2025-05-13 11:00:00,12000,1,3500,35.38,63.18,686.24,9.96,0,0,2988.48
Sector_B_Commercial,2025-05-13 12:00:00,12000,1,3500,37.46,57.99,732.7,7.27,0,0,3368.06
Sector_B_Commercial,2025-05-13 13:00:00,12000,1,3500,37.59,57.05,645.79,11.86,0,0,3563.12
Sector_B_Commercial,2025-05-13 14:00:00,12000,1,3500,35.27,59.83,563.75,2.0,0,0,3381.32
Sector_B_Commercial,2025-05-13 15:00:00,12000,1,3500,36.86,56.61,505.33,9.2,0,0,3401.66
Sector_B_Commercial,2025-05-13 16:00:00,12000,1,3500,35.85,64.05,357.87,5.1,0,0,3210.76
Sector_B_Commercial,2025-05-13 17:00:00,12000,1,3500,39.05,52.32,138.17,4.78,0,0,3445.34
Sector_B_Commercial,2025-05-13 18:00:00,12000,1,3500,33.54,61.06,8.99,3.34,0,0,2595.52
Sector_B_Commercial,2025-05-13 19:00:00,12000,1,3500,36.06,49.92,0.0,9.16,0,0,2714.12
Sector_B_Commercial,2025-05-13 20:00:00,12000,1,3500,34.62,54.16,0.0,8.16,0,0,2415.92
Sector_B_Commercial,2025-05-13 21:00:00,12000,1,3500,34.75,52.5,0.0,2.02,0,0,2361.4
Sector_B_Commercial,2025-05-13 22:00:00,12000,1,3500,29.17,69.09,0.0,6.59,0,0,1828.27
Sector_B_Commercial,2025-05-13 23:00:00,12000,1,3500,29.74,53.1,0.0,8.49,0,0,1772.74
Sector_B_Commercial,2025-05-14 00:00:00,12000,1,3500,31.49,59.6,0.0,6.63,0,0,1828.18
Sector_B_Commercial,2025-05-14 01:00:00,12000,1,3500,25.32,56.64,13.93,9.88,0,0,1527.04
Sector_B_Commercial,2025-05-14 02:00:00,12000,1,3500,23.07,67.99,0.0,4.99,0,0,1489.3
Sector_B_Commercial,2025-05-14 03:00:00,12000,1,3500,22.25,70.34,15.97,2.0,0,0,1611.62
Sector_B_Commercial,2025-05-14 04:00:00,12000,1,3500,27.12,72.0,0.0,6.66,0,0,1645.5
Sector_B_Commercial,2025-05-14 05:00:00,12000,1,3500,23.04,72.94,0.0,6.64,0,0,1554.66
Sector_B_Commercial,2025-05-14 06:00:00,12000,1,3500,26.72,63.6,13.9,7.09,0,0,1608.25
Sector_B_Commercial,2025-05-14 07:00:00,12000,1,3500,29.42,67.96,172.54,9.88,0,0,1815.17
Sector_B_Commercial,2025-05-14 08:00:00,12000,1,3500,30.41,62.58,369.38,2.0,0,0,1952.89
Sector_B_Commercial,2025-05-14 09:00:00,12000,1,3500,32.4,60.27,447.38,5.17,0,0,2215.84
Sector_B_Commercial,2025-05-14 10:00:00,12000,1,3500,33.58,53.89,621.45,2.77,0,0,2620.86
Sector_B_Commercial,2025-05-14 11:00:00,12000,1,3500,36.93,50.72,656.78,2.0,0,0,3137.09
Sector_B_Commercial,2025-05-14 12:00:00,12000,1,3500,34.16,54.71,678.08,5.75,0,0,3085.21
Sector_B_Commercial,2025-05-14 13:00:00,12000,1,3500,35.61,56.45,697.53,8.46,0,0,3304.77
Sector_B_Commercial,2025-05-14 14:00:00,12000,1,3500,36.03,56.08,632.22,7.06,0,0,3377.66
Sector_B_Commercial,2025-05-14 15:00:00,12000,1,3500,39.12,58.23,518.36,3.6,0,0,3549.37
Sector_B_Commercial,2025-05-14 16:00:00,12000,1,3500,39.05,53.68,399.21,5.49,0,0,3675.92
Sector_B_Commercial,2025-05-14 17:00:00,12000,1,3500,37.64,43.0,211.93,9.26,0,0,3202.88
Sector_B_Commercial,2025-05-14 18:00:00,12000,1,3500,38.0,54.45,0.0,8.39,0,0,2922.18
Sector_B_Commercial,2025-05-14 19:00:00,12000,1,3500,32.51,54.19,3.54,4.07,0,0,2326.51
Sector_B_Commercial,2025-05-14 20:00:00,12000,1,3500,36.18,51.72,0.0,3.84,0,0,2522.12
Sector_B_Commercial,2025-05-14 21:00:00,12000,1,3500,34.37,54.51,50.73,2.0,0,0,2247.01
Sector_B_Commercial,2025-05-14 22:00:00,12000,1,3500,31.4,58.67,27.62,4.5,0,0,1991.93
Sector_B_Commercial,2025-05-14 23:00:00,12000,1,3500,31.84,55.29,0.0,2.0,0,0,1951.23
Sector_B_Commercial,2025-05-15 00:00:00,12000,1,3500,24.58,70.32,21.95,13.23,0,0,1578.9
Sector_B_Commercial,2025-05-15 01:00:00,12000,1,3500,25.66,62.56,0.0,3.01,0,0,1538.61
Sector_B_Commercial,2025-05-15 02:00:00,12000,1,3500,24.68,70.81,6.26,9.88,0,0,1539.82
Sector_B_Commercial,2025-05-15 03:00:00,12000,1,3500,27.1,75.43,0.0,12.36,0,0,1658.4
Sector_B_Commercial,2025-05-15 04:00:00,12000,1,3500,24.11,64.75,0.0,6.76,0,0,1524.26
Sector_B_Commercial,2025-05-15 05:00:00,12000,1,3500,27.97,64.3,19.61,5.65,0,0,1702.05
Sector_B_Commercial,2025-05-15 06:00:00,12000,1,3500,30.02,52.88,22.71,2.0,0,0,1867.73
Sector_B_Commercial,2025-05-15 07:00:00,12000,1,3500,30.05,61.74,190.49,4.23,0,0,2005.08
Sector_B_Commercial,2025-05-15 08:00:00,12000,1,3500,30.76,64.66,341.34,11.61,0,0,2095.29
Sector_B_Commercial,2025-05-15 09:00:00,12000,1,3500,30.02,65.86,457.53,7.23,0,0,2047.46
Sector_B_Commercial,2025-05-15 10:00:00,12000,1,3500,31.83,61.11,570.1,6.1,0,0,2329.59
Sector_B_Commercial,2025-05-15 11:00:00,12000,1,3500,37.05,58.1,644.02,10.59,0,0,3076.81
Sector_B_Commercial,2025-05-15 12:00:00,12000,1,3500,37.45,64.24,685.98,8.44,0,0,3380.32
Sector_B_Commercial,2025-05-15 13:00:00,12000,1,3500,36.93,61.53,695.15,5.48,0,0,3342.91
Sector_B_Commercial,2025-05-15 14:00:00,12000,1,3500,36.84,52.7,625.65,6.76,0,0,3409.74
Sector_B_Commercial,2025-05-15 15:00:00,12000,1,3500,34.15,52.22,447.98,3.31,0,0,3021.0
Sector_B_Commercial,2025-05-15 16:00:00,12000,1,3500,35.67,54.57,328.58,4.04,0,0,3209.98
Sector_B_Commercial,2025-05-15 17:00:00,12000,1,3500,40.44,46.68,161.05,5.28,0,0,3596.68
Sector_B_Commercial,2025-05-15 18:00:00,12000,1,3500,33.74,60.32,0.0,7.95,0,0,2647.25
Sector_B_Commercial,2025-05-15 19:00:00,12000,1,3500,35.14,52.11,14.15,2.0,0,0,2546.12
Sector_B_Commercial,2025-05-15 20:00:00,12000,1,3500,35.17,56.5,0.0,6.27,0,0,2346.34
Sector_B_Commercial,2025-05-15 21:00:00,12000,1,3500,29.54,66.9,0.0,4.64,0,0,1808.14
Sector_B_Commercial,2025-05-15 22:00:00,12000,1,3500,30.58,61.9,33.65,2.85,0,0,1812.77
Sector_B_Commercial,2025-05-15 23:00:00,12000,1,3500,30.49,58.63,2.21,4.65,0,0,1782.2
Sector_B_Commercial,2025-05-16 00:00:00,12000,1,3500,27.75,70.4,0.0,2.0,0,0,1733.65
Sector_B_Commercial,2025-05-16 01:00:00,12000,1,3500,31.94,53.16,14.3,3.35,0,0,1966.81
Sector_B_Commercial,2025-05-16 02:00:00,12000,1,3500,23.17,69.88,26.47,2.16,0,0,1520.25
Sector_B_Commercial,2025-05-16 03:00:00,12000,1,3500,27.88,65.38,7.41,5.02,0,0,1741.81
Sector_B_Commercial,2025-05-16 04:00:00,12000,1,3500,25.86,68.03,17.23,2.0,0,0,1492.44
Sector_B_Commercial,2025-05-16 05:00:00,12000,1,3500,28.16,65.93,0.0,6.67,0,0,1741.46
Sector_B_Commercial,2025-05-16 06:00:00,12000,1,3500,28.52,67.22,0.0,9.19,0,0,1648.65
Sector_B_Commercial,2025-05-16 07:00:00,12000,1,3500,27.65,65.68,180.65,5.59,0,0,1750.51
Sector_B_Commercial,2025-05-16 08:00:00,12000,1,3500,30.83,60.53,324.71,7.75,0,0,2116.31
Sector_B_Commercial,2025-05-16 09:00:00,12000,1,3500,28.63,63.01,471.63,4.21,0,0,1913.33
Sector_B_Commercial,2025-05-16 10:00:00,12000,1,3500,34.61,55.02,629.47,2.0,0,0,2733.78
Sector_B_Commercial,2025-05-16 11:00:00,12000,1,3500,35.51,59.54,713.86,6.01,0,0,2970.76
Sector_B_Commercial,2025-05-16 12:00:00,12000,1,3500,37.36,51.58,726.88,8.38,0,0,5284.99
Sector_B_Commercial,2025-05-16 13:00:00,12000,1,3500,39.07,55.5,630.58,2.0,0,0,3595.79
Sector_B_Commercial,2025-05-16 14:00:00,12000,1,3500,38.43,52.96,559.52,4.38,0,0,3660.33
Sector_B_Commercial,2025-05-16 15:00:00,12000,1,3500,38.24,51.03,456.06,5.14,0,0,3607.21
Sector_B_Commercial,2025-05-16 16:00:00,12000,1,3500,36.18,58.06,346.9,15.98,0,0,3182.73
Sector_B_Commercial,2025-05-16 17:00:00,12000,1,3500,35.88,53.03,107.61,6.79,0,0,2930.37
Sector_B_Commercial,2025-05-16 18:00:00,12000,1,3500,38.35,55.53,0.0,2.0,0,0,5177.49
Sector_B_Commercial,2025-05-16 19:00:00,12000,1,3500,37.56,54.78,35.18,2.0,0,0,2933.56
Sector_B_Commercial,2025-05-16 20:00:00,12000,1,3500,33.09,56.91,24.56,8.56,0,0,2315.03
Sector_B_Commercial,2025-05-16 21:00:00,12000,1,3500,32.05,62.65,0.0,14.7,0,0,2183.45
Sector_B_Commercial,2025-05-16 22:00:00,12000,1,3500,28.79,66.64,0.0,5.02,0,0,1721.59
Sector_B_Commercial,2025-05-16 23:00:00,12000,1,3500,31.08,66.33,14.18,4.81,0,0,1828.11
Sector_B_Commercial,2025-05-17 00:00:00,12000,1,3500,29.09,67.96,23.38,7.52,1,0,3093.21
Sector_B_Commercial,2025-05-17 01:00:00,12000,1,3500,30.43,64.45,0.0,3.22,1,0,1084.23
Sector_B_Commercial,2025-05-17 02:00:00,12000,1,3500,24.76,64.78,0.0,2.0,1,0,975.68
Sector_B_Commercial,2025-05-17 03:00:00,12000,1,3500,25.46,78.24,0.0,9.65,1,0,854.23
Sector_B_Commercial,2025-05-17 04:00:00,12000,1,3500,26.76,61.27,0.0,3.87,1,0,898.25
Sector_B_Commercial,2025-05-17 05:00:00,12000,1,3500,28.1,69.08,0.0,9.69,1,0,1022.22
Sector_B_Commercial,2025-05-17 06:00:00,12000,1,3500,27.51,67.71,0.0,3.35,1,0,1020.52
Sector_B_Commercial,2025-05-17 07:00:00,12000,1,3500,27.57,61.22,145.06,6.44,1,0,1082.67
Sector_B_Commercial,2025-05-17 08:00:00,12000,1,3500,32.17,59.9,357.27,9.01,1,0,1291.22
Sector_B_Commercial,2025-05-17 09:00:00,12000,1,3500,33.43,58.57,494.49,9.76,1,0,1310.91
Sector_B_Commercial,2025-05-17 10:00:00,12000,1,3500,32.04,65.77,608.22,6.83,1,0,1687.27
Sector_B_Commercial,2025-05-17 11:00:00,12000,1,3500,37.58,51.05,639.79,6.66,1,0,1918.1
Sector_B_Commercial,2025-05-17 12:00:00,12000,1,3500,38.49,51.76,632.64,8.18,1,0,2281.4
Sector_B_Commercial,2025-05-17 13:00:00,12000,1,3500,37.57,44.57,670.67,7.64,1,0,2087.26
Sector_B_Commercial,2025-05-17 14:00:00,12000,1,3500,38.08,60.24,574.23,2.0,1,0,2089.65
Sector_B_Commercial,2025-05-17 15:00:00,12000,1,3500,39.13,47.76,460.15,2.0,1,0,2189.21
Sector_B_Commercial,2025-05-17 16:00:00,12000,1,3500,36.38,56.65,309.69,2.0,1,0,2010.4
Sector_B_Commercial,2025-05-17 17:00:00,12000,1,3500,37.39,53.73,169.69,8.7,1,0,1944.08
Sector_B_Commercial,2025-05-17 18:00:00,12000,1,3500,32.51,59.6,39.43,4.63,1,0,1501.31
Sector_B_Commercial,2025-05-17 19:00:00,12000,1,3500,36.71,58.19,0.0,8.89,1,0,1648.14
Sector_B_Commercial,2025-05-17 20:00:00,12000,1,3500,30.88,68.63,0.0,7.43,1,0,1237.82
Sector_B_Commercial,2025-05-17 21:00:00,12000,1,3500,34.84,58.2,16.3,2.51,1,0,1402.19
Sector_B_Commercial,2025-05-17 22:00:00,12000,1,3500,29.99,65.63,4.32,5.59,1,0,1194.26
Sector_B_Commercial,2025-05-17 23:00:00,12000,1,3500,28.76,65.8,0.0,4.42,1,0,1106.45
Sector_B_Commercial,2025-05-18 00:00:00,12000,1,3500,26.93,70.75,16.56,3.9,1,0,901.42
Sector_B_Commercial,2025-05-18 01:00:00,12000,1,3500,26.59,65.24,53.21,9.24,1,0,854.42
Sector_B_Commercial,2025-05-18 02:00:00,12000,1,3500,29.06,68.43,0.0,14.82,1,0,965.18
Sector_B_Commercial,2025-05-18 03:00:00,12000,1,3500,21.82,77.26,0.0,9.94,1,0,877.31
Sector_B_Commercial,2025-05-18 04:00:00,12000,1,3500,28.8,68.77,0.0,5.94,1,0,1055.1
Sector_B_Commercial,2025-05-18 05:00:00,12000,1,3500,27.71,63.11,0.0,10.44,1,0,998.94
Sector_B_Commercial,2025-05-18 06:00:00,12000,1,3500,25.89,67.26,24.76,12.03,1,0,999.69
Sector_B_Commercial,2025-05-18 07:00:00,12000,1,3500,27.37,67.11,177.94,2.0,1,0,1028.9
Sector_B_Commercial,2025-05-18 08:00:00,12000,1,3500,33.77,52.99,373.46,10.32,1,0,1498.7
Sector_B_Commercial,2025-05-18 09:00:00,12000,1,3500,30.6,68.66,499.7,8.73,1,0,1319.12
Sector_B_Commercial,2025-05-18 10:00:00,12000,1,3500,31.78,60.81,629.12,10.19,1,0,1441.26
Sector_B_Commercial,2025-05-18 11:00:00,12000,1,3500,37.35,55.32,683.24,8.88,1,0,1797.45
Sector_B_Commercial,2025-05-18 12:00:00,12000,1,3500,37.15,52.11,667.24,5.24,1,0,2013.24
Sector_B_Commercial,2025-05-18 13:00:00,12000,1,3500,35.81,50.72,655.9,13.15,1,0,2007.59
Sector_B_Commercial,2025-05-18 14:00:00,12000,1,3500,38.49,50.4,564.85,7.22,1,0,2142.67
Sector_B_Commercial,2025-05-18 15:00:00,12000,1,3500,36.46,56.12,473.17,4.51,1,0,1939.87
Sector_B_Commercial,2025-05-18 16:00:00,12000,1,3500,40.08,53.6,340.2,7.8,1,0,2281.15
Sector_B_Commercial,2025-05-18 17:00:00,12000,1,3500,39.41,52.36,173.18,9.44,1,0,1985.88
Sector_B_Commercial,2025-05-18 18:00:00,12000,1,3500,37.5,55.39,33.56,6.36,1,0,1812.83
Sector_B_Commercial,2025-05-18 19:00:00,12000,1,3500,35.95,54.51,0.0,7.41,1,0,1602.42
Sector_B_Commercial,2025-05-18 20:00:00,12000,1,3500,37.02,56.56,0.0,6.34,1,0,1634.22
Sector_B_Commercial,2025-05-18 21:00:00,12000,1,3500,32.3,66.17,0.0,3.72,1,0,1194.72
Sector_B_Commercial,2025-05-18 22:00:00,12000,1,3500,28.62,67.48,16.38,3.16,1,0,1044.04
Sector_B_Commercial,2025-05-18 23:00:00,12000,1,3500,30.11,66.11,0.0,2.0,1,0,1040.47
Sector_B_Commercial,2025-05-19 00:00:00,12000,1,3500,31.98,61.8,0.0,11.37,0,0,1991.98
Sector_B_Commercial,2025-05-19 01:00:00,12000,1,3500,25.44,62.46,33.19,5.28,0,0,1571.55
Sector_B_Commercial,2025-05-19 02:00:00,12000,1,3500,26.02,63.6,7.31,2.0,0,0,1623.17
Sector_B_Commercial,2025-05-19 03:00:00,12000,1,3500,27.21,68.17,0.0,7.45,0,0,1727.39
Sector_B_Commercial,2025-05-19 04:00:00,12000,1,3500,26.57,67.07,0.0,7.37,0,0,1577.67
Sector_B_Commercial,2025-05-19 05:00:00,12000,1,3500,25.5,70.16,0.0,2.0,0,0,1537.42
Sector_B_Commercial,2025-05-19 06:00:00,12000,1,3500,30.24,69.42,0.0,3.15,0,0,1961.72
Sector_B_Commercial,2025-05-19 07:00:00,12000,1,3500,33.64,61.54,169.13,2.99,0,0,2268.16
Sector_B_Commercial,2025-05-19 08:00:00,12000,1,3500,31.26,66.52,342.94,3.46,0,0,2164.72
Sector_B_Commercial,2025-05-19 09:00:00,12000,1,3500,30.84,62.37,499.1,10.3,0,0,2293.24
Sector_B_Commercial,2025-05-19 10:00:00,12000,1,3500,31.23,58.3,584.55,5.54,0,0,2294.33
Sector_B_Commercial,2025-05-19 11:00:00,12000,1,3500,35.93,55.65,683.22,4.56,0,0,3056.8
Sector_B_Commercial,2025-05-19 12:00:00,12000,1,3500,38.69,49.35,712.44,9.99,0,0,3461.68
Sector_B_Commercial,2025-05-19 13:00:00,12000,1,3500,38.52,59.01,669.28,7.79,0,0,3713.81
Sector_B_Commercial,2025-05-19 14:00:00,12000,1,3500,38.26,56.25,612.86,2.0,0,0,3542.97
Sector_B_Commercial,2025-05-19 15:00:00,12000,1,3500,37.4,56.2,450.63,3.9,0,0,3534.65
Sector_B_Commercial,2025-05-19 16:00:00,12000,1,3500,36.29,60.4,307.42,7.19,0,0,3179.25
Sector_B_Commercial,2025-05-19 17:00:00,12000,1,3500,39.16,43.93,186.96,2.79,0,0,3424.52
Sector_B_Commercial,2025-05-19 18:00:00,12000,1,3500,38.35,55.33,0.0,13.16,0,0,3191.13
Sector_B_Commercial,2025-05-19 19:00:00,12000,1,3500,32.68,54.54,0.0,6.45,0,0,2283.95
Sector_B_Commercial,2025-05-19 20:00:00,12000,1,3500,36.88,54.71,19.28,3.42,0,0,2558.03
Sector_B_Commercial,2025-05-19 21:00:00,12000,1,3500,33.5,57.55,35.33,2.13,0,0,2197.83
Sector_B_Commercial,2025-05-19 22:00:00,12000,1,3500,33.43,61.53,0.0,9.3,0,0,2138.47
Sector_B_Commercial,2025-05-19 23:00:00,12000,1,3500,27.05,67.45,0.0,3.79,0,0,1545.08
Sector_B_Commercial,2025-05-20 00:00:00,12000,1,3500,25.92,73.28,8.01,7.42,0,0,1421.88
Sector_B_Commercial,2025-05-20 01:00:00,12000,1,3500,27.16,64.0,0.0,2.06,0,0,1703.66
Sector_B_Commercial,2025-05-20 02:00:00,12000,1,3500,27.73,68.56,0.0,6.34,0,0,1757.0
Sector_B_Commercial,2025-05-20 03:00:00,12000,1,3500,29.86,63.82,0.0,3.87,0,0,1768.04
Sector_B_Commercial,2025-05-20 04:00:00,12000,1,3500,28.1,58.74,0.0,4.99,0,0,1666.04
Sector_B_Commercial,2025-05-20 05:00:00,12000,1,3500,26.99,62.94,2.21,3.3,0,0,1682.93
Sector_B_Commercial,2025-05-20 06:00:00,12000,1,3500,26.54,66.55,0.0,9.68,0,0,1682.16
Sector_B_Commercial,2025-05-20 07:00:00,12000,1,3500,31.84,65.24,154.52,4.37,0,0,2177.1
Sector_B_Commercial,2025-05-20 08:00:00,12000,1,3500,29.34,65.65,314.93,5.59,0,0,1967.19
Sector_B_Commercial,2025-05-20 09:00:00,12000,1,3500,35.56,51.66,431.3,5.76,0,0,2554.8
Sector_B_Commercial,2025-05-20 10:00:00,12000,1,3500,33.67,58.03,586.38,11.73,0,0,2634.27
Sector_B_Commercial,2025-05-20 11:00:00,12000,1,3500,38.49,60.88,666.86,9.21,0,0,3256.42
Sector_B_Commercial,2025-05-20 12:00:00,12000,1,3500,38.09,53.74,687.13,8.86,0,0,3423.96
Sector_B_Commercial,2025-05-20 13:00:00,12000,1,3500,37.57,52.61,637.93,2.0,0,0,3568.03
Sector_B_Commercial,2025-05-20 14:00:00,12000,1,3500,37.49,55.98,557.56,3.79,0,0,3469.1
Sector_B_Commercial,2025-05-20 15:00:00,12000,1,3500,38.01,56.44,490.41,10.25,0,0,3540.93
Sector_B_Commercial,2025-05-20 16:00:00,12000,1,3500,39.19,50.15,349.59,2.0,0,0,3482.01
Sector_B_Commercial,2025-05-20 17:00:00,12000,1,3500,37.96,55.46,178.13,6.39,0,0,3172.02
Sector_B_Commercial,2025-05-20 18:00:00,12000,1,3500,35.8,54.72,43.61,2.36,0,0,2769.98
Sector_B_Commercial,2025-05-20 19:00:00,12000,1,3500,35.33,59.48,0.0,2.71,0,0,2708.84
Sector_B_Commercial,2025-05-20 20:00:00,12000,1,3500,34.32,58.49,0.0,11.97,0,0,2377.04
Sector_B_Commercial,2025-05-20 21:00:00,12000,1,3500,28.79,66.38,0.0,8.61,0,0,1987.76
Sector_B_Commercial,2025-05-20 22:00:00,12000,1,3500,31.9,57.68,0.0,9.53,0,0,2083.2
Sector_B_Commercial,2025-05-20 23:00:00,12000,1,3500,27.86,62.28,16.53,8.83,0,0,1746.82
Sector_B_Commercial,2025-05-21 00:00:00,12000,1,3500,26.46,71.03,0.0,5.64,0,0,1509.55
Sector_B_Commercial,2025-05-21 01:00:00,12000,1,3500,24.55,69.22,12.75,3.71,0,0,1498.66
Sector_B_Commercial,2025-05-21 02:00:00,12000,1,3500,23.76,71.63,46.05,4.72,0,0,1423.56
Sector_B_Commercial,2025-05-21 03:00:00,12000,1,3500,24.34,68.57,0.0,5.46,0,0,1485.63
Sector_B_Commercial,2025-05-21 04:00:00,12000,1,3500,25.71,71.74,0.0,12.35,0,0,1523.92
Sector_B_Commercial,2025-05-21 05:00:00,12000,1,3500,31.1,59.25,12.03,2.0,0,0,1922.54
Sector_B_Commercial,2025-05-21 06:00:00,12000,1,3500,27.59,65.35,4.17,4.19,0,0,1741.78
Sector_B_Commercial,2025-05-21 07:00:00,12000,1,3500,30.1,66.02,153.04,2.94,0,0,1890.59
Sector_B_Commercial,2025-05-21 08:00:00,12000,1,3500,31.95,65.35,340.96,9.83,0,0,2199.8
Sector_B_Commercial,2025-05-21 09:00:00,12000,1,3500,33.02,57.28,487.8,12.62,0,0,2261.24
Sector_B_Commercial,2025-05-21 10:00:00,12000,1,3500,34.2,65.8,549.7,7.21,0,0,2665.26
Sector_B_Commercial,2025-05-21 11:00:00,12000,1,3500,33.63,59.9,631.97,7.5,0,0,2728.21
Sector_B_Commercial,2025-05-21 12:00:00,12000,1,3500,39.64,47.26,698.98,6.45,0,0,3639.1
Sector_B_Commercial,2025-05-21 13:00:00,12000,1,3500,41.23,51.0,621.46,7.66,0,0,4016.26
Sector_B_Commercial,2025-05-21 14:00:00,12000,1,3500,35.55,54.81,575.03,8.84,0,0,3210.56
Sector_B_Commercial,2025-05-21 15:00:00,12000,1,3500,36.94,56.41,402.54,7.62,0,0,3517.78
Sector_B_Commercial,2025-05-21 16:00:00,12000,1,3500,38.08,53.13,293.99,7.88,0,0,3414.1
Sector_B_Commercial,2025-05-21 17:00:00,12000,1,3500,36.24,55.81,175.29,8.85,0,0,3162.77
Sector_B_Commercial,2025-05-21 18:00:00,12000,1,3500,37.94,49.83,30.7,2.0,0,0,3060.36
Sector_B_Commercial,2025-05-21 19:00:00,12000,1,3500,34.47,61.6,0.0,6.14,0,0,2595.97
Sector_B_Commercial,2025-05-21 20:00:00,12000,1,3500,38.23,48.5,1.86,7.2,0,0,2822.19
Sector_B_Commercial,2025-05-21 21:00:00,12000,1,3500,34.93,52.65,0.0,7.59,0,0,2381.4
Sector_B_Commercial,2025-05-21 22:00:00,12000,1,3500,31.61,62.54,23.83,5.53,0,0,2000.43
Sector_B_Commercial,2025-05-21 23:00:00,12000,1,3500,31.63,67.46,0.0,6.69,0,0,1957.15
Sector_B_Commercial,2025-05-22 00:00:00,12000,1,3500,30.69,60.76,10.75,3.66,0,0,1856.44
Sector_B_Commercial,2025-05-22 01:00:00,12000,1,3500,26.73,69.73,0.0,2.0,0,0,1612.86
Sector_B_Commercial,2025-05-22 02:00:00,12000,1,3500,25.67,72.49,5.58,9.62,0,0,1584.35
Sector_B_Commercial,2025-05-22 03:00:00,12000,1,3500,27.08,69.76,1.72,2.21,0,0,1634.79
Sector_B_Commercial,2025-05-22 04:00:00,12000,1,3500,28.7,63.32,0.0,5.62,0,0,1761.6
Sector_B_Commercial,2025-05-22 05:00:00,12000,1,3500,27.99,61.05,11.95,3.56,0,0,1586.4
Sector_B_Commercial,2025-05-22 06:00:00,12000,1,3500,25.86,59.14,1.09,11.73,0,0,1654.94
Sector_B_Commercial,2025-05-22 07:00:00,12000,1,3500,28.49,63.76,166.68,5.9,0,0,1738.22
Sector_B_Commercial,2025-05-22 08:00:00,12000,1,3500,31.25,66.21,319.5,5.09,0,0,1969.14
Sector_B_Commercial,2025-05-22 09:00:00,12000,1,3500,32.8,55.14,466.38,8.8,0,0,2463.62
Sector_B_Commercial,2025-05-22 10:00:00,12000,1,3500,38.04,56.15,574.38,13.73,0,0,3162.87
Sector_B_Commercial,2025-05-22 11:00:00,12000,1,3500,33.44,55.07,609.71,7.6,0,0,2737.9
Sector_B_Commercial,2025-05-22 12:00:00,12000,1,3500,38.09,53.72,648.09,4.86,0,0,3500.59
Sector_B_Commercial,2025-05-22 13:00:00,12000,1,3500,40.82,52.85,608.06,8.62,0,0,3880.84
Sector_B_Commercial,2025-05-22 14:00:00,12000,1,3500,42.82,44.98,567.83,2.0,0,0,4191.85
Sector_B_Commercial,2025-05-22 15:00:00,12000,1,3500,38.21,53.83,449.63,6.34,0,0,3530.09
Sector_B_Commercial,2025-05-22 16:00:00,12000,1,3500,39.62,49.8,347.68,13.16,0,0,3576.24
Sector_B_Commercial,2025-05-22 17:00:00,12000,1,3500,39.16,54.83,186.82,6.73,0,0,3369.61
Sector_B_Commercial,2025-05-22 18:00:00,12000,1,3500,37.53,54.91,0.0,6.56,0,0,2958.14
Sector_B_Commercial,2025-05-22 19:00:00,12000,1,3500,35.76,56.31,0.0,6.25,0,0,2453.86
Sector_B_Commercial,2025-05-22 20:00:00,12000,1,3500,35.28,62.9,15.96,4.79,0,0,2464.61
Sector_B_Commercial,2025-05-22 21:00:00,12000,1,3500,28.38,67.59,0.0,7.28,0,0,1715.42
Sector_B_Commercial,2025-05-22 22:00:00,12000,1,3500,32.61,57.11,0.0,8.89,0,0,2104.9
Sector_B_Commercial,2025-05-22 23:00:00,12000,1,3500,30.17,62.45,0.0,5.02,0,0,3295.97
Sector_B_Commercial,2025-05-23 00:00:00,12000,1,3500,28.45,64.56,21.36,2.0,0,0,1745.67
Sector_B_Commercial,2025-05-23 01:00:00,12000,1,3500,31.58,61.43,22.57,7.86,0,0,1951.86
Sector_B_Commercial,2025-05-23 02:00:00,12000,1,3500,26.08,77.8,0.0,13.7,0,0,1480.03
Sector_B_Commercial,2025-05-23 03:00:00,12000,1,3500,26.37,68.84,19.15,4.92,0,0,1495.61
Sector_B_Commercial,2025-05-23 04:00:00,12000,1,3500,30.88,53.8,0.0,2.0,0,0,1812.5
Sector_B_Commercial,2025-05-23 05:00:00,12000,1,3500,26.4,65.15,33.19,8.6,0,0,1538.73
Sector_B_Commercial,2025-05-23 06:00:00,12000,1,3500,27.86,57.84,0.0,12.34,0,0,1655.51
Sector_B_Commercial,2025-05-23 07:00:00,12000,1,3500,29.83,61.88,172.17,8.09,0,0,1948.96
Sector_B_Commercial,2025-05-23 08:00:00,12000,1,3500,33.05,51.39,317.74,12.27,0,0,2259.33
Sector_B_Commercial,2025-05-23 09:00:00,12000,1,3500,33.47,55.35,495.58,9.01,0,0,2278.9
Sector_B_Commercial,2025-05-23 10:00:00,12000,1,3500,32.32,54.13,537.7,8.71,0,0,2390.62
Sector_B_Commercial,2025-05-23 11:00:00,12000,1,3500,35.14,58.37,666.17,4.42,0,0,2912.77
Sector_B_Commercial,2025-05-23 12:00:00,12000,1,3500,36.24,55.51,661.41,7.23,0,0,3143.16
